Scientific Name
Artemisia serrata
Artemisia stelleriana
Asclepias lanuginosa
Asclepias meadii
Asclepias sullivantii
Astragalus neglectus
Atriplex tatarica
Aureolaria grandiflora
Azolla microphylla
Ballota nigra
Bellis perennis
Berberis vulgaris
Besseya bullii
Betula x purpusii
Betula x sandbergii
Betula pendula
Betula pumila
Bidens beckii
Bolboschoenus fluviatilis
Borago officinalis
Botrychium matricariifolium
Botrychium mormo
Botrychium oneidense
Botrychium pseudopinnatum
Botrychium rugulosum
Botrychium spathulatum
Brassica nigra
Bromus erectus
Bromus kalmii
Bromus latiglumis
Bunias orientalis
Butomus umbellatus
Calamagrostis epigeios
Calendula officinalis
Calla palustris
Callirhoe alcaeoides
Callistephus chinensis
Callitriche marginata
Callitriche stagnalis
Calluna vulgaris
Caltha natans
Caltha palustris
Calystegia hederacea
Campanula glomerata
Campanula latifolia
Campanula persicifolia
Campanula trachelium
Cardamine douglassii
Cardamine maxima
Cardamine pratensis
Carduus x orthocephalus
Carex x knieskernii
Carex adusta
Carex arcta
Carex arctata
Carex assiniboinensis
Carex bicknellii
Carex castanea
Carex cephaloidea
Carex chordorrhiza
Carex conjuncta
Carex conoidea
Carex crawfordii
Carex cristatella
Carex cryptolepis
Carex cumulata
Carex davisii
Carex deflexa
Carex exilis
Carex formosa
Carex grisea
Carex haydenii
Carex hirta
Carex hirtifolia
Carex hitchcockiana
Carex houghtoniana
Carex jamesii
Carex lacustris
Carex laeviconica
Carex leptonervia
Carex merritt-fernaldii
Carex michauxiana
Carex molesta
Carex muskingumensis
Carex nigra
Carex novae-angliae
Carex oligosperma
Carex ormostachya
Carex ovalis
Carex pallescens
Carex pauciflora
Carex pseudocyperus
Carex rostrata
Carex schweinitzii
Carex spicata
Carex sterilis
Carex straminea
Carex suberecta
Carex sychnocephala
Carex tenuiflora
Carex tetanica
Carex tincta
Carex trichocarpa
Carex trisperma
Carex tuckermanii
Carex vaginata
Carya x laneyi
Catalpa ovata
Catapodium rigidum
Celosia argentea
Centaurea americana
Centaurea jacea
Centaurea macrocephala
Centaurea nigra
Cephalaria gigantea
Chaenomeles speciosa
Chaiturus marrubiastrum
Chamaedaphne calyculata
Chamaesyce vermiculata
Chenopodium bonus-henricus
Chenopodium polyspermum
Chenopodium urbicum
Chenopodium vulvaria
Cicer arietinum
Circaea x intermedia
Cirsium x iowense
Cirsium hillii
Cirsium palustre
Cirsium pitcheri
Clinopodium arkansanum
Clinopodium vulgare
Collinsia verna
Conioselinum chinense
Convallaria majalis
Conyza ramosissima
Coptis trifolia
Coreopsis palmata
Corispermum pallasii
Cornus x slavinii
Cornus obliqua
Cornus racemosa
Cornus rugosa
Cotoneaster lucidus
Crataegus x anomala
Crataegus apiomorpha
Crataegus beata
Crataegus coccinioides
Crataegus corusca
Crataegus desueta
Crataegus disperma
Crataegus dissona
Crataegus distincta
Crataegus dodgei
Crataegus fulleriana
Crataegus holmesiana
Crataegus irrasa
Crataegus jesupii
Crataegus laevigata
Crataegus lucorum
Crataegus lumaria
Crataegus margarettiae
Crataegus monogyna
Crataegus nitida
Crataegus nitidula
Crataegus pedicellata
Crataegus pringlei
Crataegus prona
Crataegus scabrida
Crataegus schuettei
Crataegus submollis
Crepis capillaris
Crepis foetida
Crepis setosa
Crypsis schoenoides
Cucurbita maxima
Cuscuta coryli
Cuscuta cuspidata
Cuscuta glomerata
Cuscuta polygonorum
Cymbalaria muralis
Cynanchum louiseae
Cynoglossum amabile
Cynosurus cristatus
Cyperus diandrus
Cyperus houghtonii
Cypripedium x andrewsii
Cypripedium arietinum
Cypripedium candidum
Cypripedium reginae
Cystopteris x illinoensis
Cystopteris laurentiana
Cystopteris tenuis
Dalea foliosa
Dalea leporina
Datura wrightii
Delphinium elatum
Desmodium canadense
Desmodium illinoense
Dianthus carthusianorum
Dianthus plumarius
Diarrhena obovata
Dichanthelium x scoparioides
Dichanthelium leibergii
Dichanthelium xanthophysum
Digitalis lanata
Digitaria longiflora
Diplotaxis muralis
Dipsacus laciniatus
Dodecatheon amethystinum
Draba arabisans
Dracocephalum moldavica
Drosera linearis
Dryopteris x boottii
Dryopteris x pittsfordensis
Dryopteris x slossoniae
Dryopteris x triploidea
Dryopteris x uliginosa
Dryopteris clintoniana
Echinochloa frumentacea
Elatine minima
Eleocharis intermedia
Eleocharis nitida
Elsholtzia ciliata
Elymus x ebingeri
Elymus x maltei
Enemion biternatum
Epilobium x wisconsinense
Epilobium hirsutum
Epilobium strictum
Epipactis helleborine
Equisetum x litorale
Equisetum palustre
Equisetum pratense
Eragrostis mexicana
Eriocaulon aquaticum
Eriochloa villosa
Eriophorum tenellum
Eriophorum vaginatum
Eryngium leavenworthii
Eryngium planum
Erysimum hieraciifolium
Erysimum marschallianum
Euonymus europaeus
Euphorbia myrsinites
Euphrasia stricta
Eurybia furcata
Eurybia schreberi
Euthamia gymnospermoides
Festuca filiformis
Festuca heteromalla
Filipendula rubra
Filipendula ulmaria
Fraxinus nigra
Galeopsis angustifolia
Galeopsis bifida
Galeopsis tetrahit
Galium asprellum
Galium brevipes
Galium concinnum
Galium labradoricum
Galium lanceolatum
Galium palustre
Galium sylvaticum
Gaultheria hispidula
Genista tinctoria
Gentiana x billingtonii
Gentiana x curtisii
Gentiana x grandilacustris
Gentiana x pallidocyanea
Gentiana alba
Gentiana andrewsii
Gentiana puberulenta
Gentiana rubricaulis
Gentiana septemfida
Gentianopsis virgata
Geocaulon lividum
Geranium pratense
Geranium robertianum
Geranium sibiricum
Geum laciniatum
Geum urbanum
Gilia achilleifolia
Glyceria canadensis
Glyceria laxa
Glyceria maxima
Gnaphalium uliginosum
Goodyera tesselata
Grindelia lanceolata
Guizotia abyssinica
Gymnocarpium x intermedium
Gymnocarpium jessoense
Gymnocarpium robertianum
Gypsophila acutifolia
Gypsophila elegans
Gypsophila muralis
Helianthus x ambiguus
Helianthus x intermedius
Helianthus x kellermanii
Helianthus x luxurians
Helianthus x multiflorus
Helianthus salicifolius
Hemerocallis lilioasphodelus
Herniaria hirsuta
Hieracium x atramentarium
Hieracium x fassettii
Hieracium x fernaldii
Hieracium lachenalii
Hieracium longipilum
Hieracium murorum
Hieracium sabaudum
Hudsonia tomentosa
Huperzia x bartleyi
Huperzia x buttersii
Huperzia selago
Hydrocotyle americana
Hydrophyllum appendiculatum
Hydrophyllum virginianum
Hylotelephium telephium
Hypericum ascyron
Hypericum boreale
Hypericum dissimulatum
Hypericum ellipticum
Hypericum kalmianum
Hypericum majus
Hyssopus officinalis
Iberis umbellata
Ilex mucronata
Impatiens balfourii
Impatiens balsamina
Inula helenium
Inula salicina
Iodanthus pinnatifidus
Iris lacustris
Iris pumila
Iris versicolor
Isoetes x hickeyi
Isoetes lacustris
Jovibarba heuffelii
Juncus x gracilescens
Juncus x nodosiformis
Juncus greenei
Juncus nodatus
Juncus squarrosus
Kalmia polifolia
Kickxia spuria
Lamium maculatum
Lamprocapnos spectabilis
Larix laricina
Lathyrus japonicus
Lathyrus pratensis
Lathyrus sativus
Lathyrus tuberosus
Lechea stricta
Ledum groenlandicum
Leontodon autumnalis
Leontodon taraxacoides
Lepidium densiflorum
Lepidium ruderale
Lespedeza leptostachya
Leucanthemella serotina
Leucophysalis grandiflora
Levisticum officinale
Leymus arenarius
Leymus mollis
Liatris x gladewitzii
Liatris cylindracea
Liatris pycnostachya
Liatris spheroidea
Lilium lancifolium
Linum perenne
Liparis loeselii
Listera auriculata
Lithospermum officinale
Littorella uniflora
Lobelia dortmanna
Lobelia kalmii
Lonicera x notha
Lonicera x xylosteoides
Lonicera hirsuta
Lonicera oblongifolia
Lonicera villosa
Lonicera xylosteum
Ludwigia polycarpa
Lupinus polyphyllus
Luzula luzuloides
Lychnis chalcedonica
Lychnis flos-cuculi
Lychnis viscaria
Lycopodiella inundata
Lycopodium x habereri
Lycopodium x zeilleri
Lycopodium hickeyi
Lycopodium lagopus
Lycopus europaeus
Lysimachia x commixta
Lysimachia x producta
Lysimachia clethroides
Lysimachia punctata
Lysimachia vulgaris
Maianthemum trifolium
Malaxis brachypoda
Malcolmia maritima
Malus ioensis
Malus toringo
Malva alcea
Matteuccia struthiopteris
Melilotus altissimus
Mentha x gracilis
Mentha x verticillata
Mentha x villosa
Mertensia paniculata
Milium effusum
Mimosa nuttallii
Minuartia dawsonensis
Minuartia michauxii
Miscanthus sacchariflorus
Mitella x intermedia
Mitella nuda
Moehringia macrophylla
Molinia caerulea
Muhlenbergia uniflora
Muscari botryoides
Myosoton aquaticum
Myrica gale
Myriophyllum alterniflorum
Myriophyllum farwellii
Myriophyllum hippuroides
Myriophyllum humile
Myriophyllum tenellum
Najas flexilis
Najas marina
Napaea dioica
Nasturtium x sterile
Neslia paniculata
Nicotiana rustica
Ocimum basilicum
Odontites vernus
Oenothera clelandii
Oenothera filiformis
Oenothera glazioviana
Oenothera grandis
Oenothera oakesiana
Oenothera parviflora
Oenothera pilosella
Oenothera rhombipetala
Oligoneuron x bernardii
Oligoneuron x krotkovii
Oligoneuron x lutescens
Oligoneuron ohioense
Oligoneuron riddellii
Omalotheca sylvatica
Osmunda x ruggii
Papaver orientale
Papaver rhoeas
Parnassia glauca
Patis racemosa
Penstemon hirsutus
Penstemon tubaeflorus
Petrorhagia saxifraga
Phacelia distans
Phegopteris connectilis
Phemeranthus rugospermus
Phlox bifida
Physalis alkekengi
Physalis philadelphica
Phytolacca octandra
Picea abies
Picea mariana
Pimpinella saxifraga
Pinguicula vulgaris
Pinus banksiana
Pinus mugo
Pinus resinosa
Pinus sylvestris
Piptatheropsis canadensis
Plantago arenaria
Plantago media
Platanthera x andrewsii
Platanthera x media
Platanthera hookeri
Platanthera leucophaea
Platanthera macrophylla
Poa alsodes
Poa paludigena
Poa saltuensis
Poa wolfii
Polanisia jamesii
Polemonium caeruleum
Polygonum bellardii
Polygonum careyi
Polygonum fowleri
Polygonum sachalinense
Polystichum braunii
Polytaenia nuttallii
Populus grandidentata
Potamogeton x griffithii
Potamogeton x hagstroemii
Potamogeton x haynesii
Potamogeton x nericus
Potamogeton x scoliophyllus
Potamogeton x spathuliformis
Potamogeton x subsessilis
Potamogeton bicupulatus
Potamogeton confervoides
Potamogeton hillii
Potamogeton oakesianus
Potamogeton perfoliatus
Potamogeton spirillus
Potamogeton vaseyi
Potentilla inclinata
Potentilla intermedia
Potentilla reptans
Prenanthes alba
Prenanthes aspera
Prenanthes crepidinea
Primula mistassinica
Prunus mahaleb
Prunus nigra
Prunus susquehanae
Pseudolysimachion longifolium
Pyrola americana
Quercus x bebbiana
Quercus x deamii
Quercus x hawkinsiae
Quercus x palaeolithicola
Quercus x schuettei
Quercus bicolor
Quercus ellipsoidalis
Ranunculus ficaria
Ranunculus lapponicus
Ranunculus rhomboideus
Rapistrum rugosum
Rhamnus lanceolata
Rhinanthus minor
Rhododendron lapponicum
Rhodotypos scandens
Rhus x borealis
Rhynchospora capillacea
Rhynchospora fusca
Ribes glandulosum
Ribes hirtellum
Ribes missouriense
Ribes nigrum
Ribes triste
Ribes uva-crispa
Rorippa cantoniensis
Rorippa sylvestris
Rosa x dulcissima
Rosa x housei
Rosa x palustriformis
Rosa x rudiuscula
Rosa blanda
Rosa canina
Rosa centifolia
Rosa cinnamomea
Rosa majalis
Rosa micrantha
Rosa rugosa
Rosa spinosissima
Rubus alumnus
Rubus baileyanus
Rubus bellobatus
Rubus elegantulus
Rubus exeter
Rubus exsularis
Rubus fecundus
Rubus ferrofluvius
Rubus glandicaulis
Rubus ithacanus
Rubus junceus
Rubus kennedyanus
Rubus meracus
Rubus michiganensis
Rubus missouricus
Rubus multifer
Rubus multiformis
Rubus pensilvanicus
Rubus pergratus
Rubus permixtus
Rubus perspicuus
Rubus philadelphicus
Rubus plicatifolius
Rubus plus
Rubus recurvans
Rubus regionalis
Rubus roribaccus
Rubus rosa
Rubus schoolcraftianus
Rubus semisetosus
Rubus setosus
Rubus spectatus
Rubus steelei
Rubus stipulatus
Rubus uniformis
Rubus uvidus
Rubus vagus
Rubus variispinus
Rubus vermontanus
Rubus wheeleri
Rubus wisconsinensis
Rudbeckia subtomentosa
Rumex x acutus
Rumex longifolius
Rumex orbiculatus
Rumex sanguineus
Ruta graveolens
Sagina procumbens
Sagittaria brevirostra
Sagittaria cristata
Sagittaria rigida
Salix x ehrhartiana
Salix x glatfelteri
Salix x smithiana
Salix cordata
Salix elaeagnos
Salix myricoides
Salix pedicellaris
Salix pellita
Salix petiolaris
Salix pyrifolia
Salix viminalis
Salvia splendens
Satureja hortensis
Saxifraga pensylvanica
Schistostega pennata
Schoenoplectiella smithii
Schoenoplectus x steinmetzii
Schoenoplectus torreyi
Scilla siberica
Scirpus hattorianus
Scirpus pedicellatus
Scleranthus perennis
Sedum ochroleucum
Selaginella eclipes
Senecio congestus
Senecio sylvaticus
Senecio viscosus
Setaria verticilliformis
Silene dioica
Silphium laciniatum
Sisyrinchium campestre
Sisyrinchium farwellii
Smilax illinoensis
Solidago sciaphila
Sorbaria sorbifolia
Sorbus decora
Sorghum almum
Sparganium androcladum
Sparganium fluctuans
Sparganium glomeratum
Spiraea x bumalda
Spiranthes x simpsonii
Spiranthes casei
Spiranthes ochroleuca
Stachys palustris
Stellaria holostea
Stellaria palustris
Strophostyles leiosperma
Sullivantia sullivantii
Symphyotrichum x amethystinum
Symphyotrichum x finkii
Symphyotrichum x longulum
Symphyotrichum drummondii
Symphyotrichum prenanthoides
Symphyotrichum robynsianum
Symphyotrichum sericeum
Symphytum asperum
Symplocarpus foetidus
Syringa vulgaris
Tanacetum bipinnatum
Taxus canadensis
Thelypteris simulata
Thuja occidentalis
Thymelaea passerina
Torilis japonica
Triadenum fraseri
Trichophorum alpinum
Trichophorum clintonii
Trillium cernuum
Trillium nivale
Trillium recurvatum
Trisetum melicoides
Tussilago farfara
Ulmus thomasii
Utricularia geminiscapa
Vaccinium angustifolium
Vaccinium macrocarpon
Vaccinium myrtilloides
Vaccinium oxycoccos
Vaccinium vitis-idaea
Valeriana officinalis
Valeriana uliginosa
Valerianella chenopodiifolia
Verbascum x kerneri
Verbascum densiflorum
Verbascum nigrum
Verbena x deamii
Verbena x illicita
Verbena x moechina
Verbena x rydbergii
Vernonia arkansana
Vernonia fasciculata
Veronica austriaca
Veronica beccabunga
Veronica chamaedrys
Veronica dillenii
Veronica grandis
Veronica polita
Viola x bissellii
Viola x napae
Viola novae-angliae
Viola selkirkii
Viola septentrionalis
Wolffia borealis
Woodsia x abbeae
Woodsia ilvensis
Xyris montana
Zizania palustris
Acer tataricum
Achillea nobilis
Achillea sibirica
Agrostis canina
Amelanchier x intermedia
Amorpha nana
Anthoxanthum aristatum
Atriplex glabriuscula
Avenula pubescens
Axyris amaranthoides
Botrychium acuminatum
Botrychium gallicomontanum
Botrychium pallidum
Camelina rumelica
Canadanthus modestus
Carduus crispus
Carex supina
Castilleja septentrionalis
Ceanothus masonii
Centaurea transalpina
Chenopodium foggii
Chrysosplenium alternifolium
Crataegus jonesiae
Dalibarda repens
Digitalis grandiflora
Draba norvegica
Drosera x obovata
Dryopteris fragrans
Eleocharis mamillata
Empetrum eamesii
Empetrum nigrum
Eriochloa contracta
Eriophorum russeolum
Erythronium propullans
Euphorbia x gayeri
Euphrasia hudsoniana
Euphrasia nemorosa
Gentianopsis macounii
Helianthus x doronicoides
Heteranthera limosa
Heterotheca stenophylla
Ipomoea cristulata
Juncus subtilis
Lamium album
Larix decidua
Leonurus sibiricus
Liatris x frostii
Liatris densispicata
Linaria genistifolia
Malaxis paludosa
Malus x soulardii
Malus baccata
Malus prunifolia
Moluccella laevis
Mycelis muralis
Nigella damascena
Nymphaea leibergii
Pachysandra terminalis
Parthenium hispidum
Parthenocissus tricuspidata
Phedimus aizoon
Phemeranthus parviflorus
Poa chaixii
Polygonum bungeanum
Populus x smithii
Potentilla collina
Prunus domestica
Prunus tomentosa
Prunus triloba
Rubus chamaemorus
Rubus illecebrosus
Rumex pseudonatronatus
Sagina nodosa
Salix x beschelii
Salix x conifera
Salix x rubella
Salix maccalliana
Salvia nutans
Sanguisorba officinalis
Saxifraga paniculata
Schoenoplectus x carinatus
Sium carsonii
Solanum tuberosum
Spiraea x vanhouttei
Spiraea betulifolia
Syringa x persica
Thladiantha dubia
Tofieldia pusilla
Tripleurospermum maritimum
Ulmus glabra
Utricularia ochroleuca
Verbascum chaixii
Vernonia baldwinii
Veronica prostrata
Viola x mistura
Viola x populifolia
Viola sublanceolata
Woodsia x gracilis
Woodsia x maxonii
Woodsia alpina
Woodsia glabella
Acalypha deamii
Acer campestre
Acer palmatum
Acer pseudoplatanus
Acicarpha tribuloides
Aconitum reclinatum
Actaea rubifolia
Aegilops triuncialis
Aeschynomene virginica
Aira praecox
Allium oleraceum
Alopecurus creticus
Alopecurus myosuroides
Alopecurus rendlei
Althaea hirsuta
Amaranthus crassipes
Amaranthus pumilus
Ammi visnaga
Ammophila arenaria
Ampelopsis aconitifolia
Amphiachyris dracunculoides
Anacyclus clavatus
Anchusa azurea
Antennaria virginica
Anthriscus cerefolium
Apera spica-venti
Apium graveolens
Apium nodiflorum
Apium repens
Aralia chinensis
Arctium vulgare
Aristolochia clematitis
Armeria maritima
Arnoseris minima
Asperula arvensis
Asplenium x virginicum
Atriplex littoralis
Avena sterilis
Bassia hirsuta
Beta procumbens
Beta vulgaris
Betula populifolia
Bidens bidentoides
Bifora radians
Boltonia montana
Briza media
Bromus arenarius
Bromus sterilis
Buddleja alternifolia
Bunias erucago
Bupleurum lancifolium
Cakile maritima
Calycera balsamitifolia
Cardamine impatiens
Cardamine rotundifolia
Carduus tenuiflorus
Carex x caesariensis
Carex aggregata
Carex argyrantha
Carex baileyi
Carex billingsii
Carex distans
Carex distenta
Carex divulsa
Carex glaucodea
Carex muricata
Carex polymorpha
Carex shortiana
Carex vestita
Carex wiegandii
Carex willdenowii
Castanea sativa
Caucalis platycarpos
Caulophyllum giganteum
Centaurea calcitrapa
Centipeda minima
Cerastium pumilum
Ceratonia siliqua
Cercidiphyllum japonicum
Chaenomeles japonica
Chaerophyllum temulum
Chamaemelum mixtum
Chenopodium ficifolium
Chenopodium opulifolium
Chrysanthemum x morifolium
Cichorium endivia
Cirsium pumilum
Clarkia purpurea
Cleome ornithopodioides
Coincya monensis
Coix lacryma-jobi
Colutea arborescens
Consolida regalis
Convolvulus wallichianus
Corchorus tridens
Coriandrum sativum
Cornus x arnoldiana
Cornus sanguinea
Coronopus squamatus
Corrigiola litoralis
Corynephorus canescens
Cotinus coggygria
Cotoneaster apiculatus
Crataegus bona
Crataegus brainerdii
Crataegus coleae
Crataegus compacta
Crataegus compta
Crataegus dilatata
Crataegus dispessa
Crataegus grandis
Crataegus pennsylvanica
Crataegus persimilis
Crataegus porrecta
Crataegus putata
Crataegus shaferi
Crataegus tanuphylla
Crataegus xanthophylla
Crepis biennis
Crepis vesicaria
Croton lindheimerianus
Cuscuta epilinum
Cydonia oblonga
Cynanchum rossicum
Cyperus aggregatus
Cyperus amuricus
Cyperus eragrostis
Cyperus fuscus
Cyperus serotinus
Dasypyrum villosum
Datura inoxia
Delphinium exaltatum
Desmodium humifusum
Deutzia scabra
Digitalis lutea
Diplotaxis tenuifolia
Dipsacus sativus
Dittrichia viscosa
Draba cuneifolia
Drosera filiformis
Dryopteris x benedictii
Dryopteris x burgessii
Dryopteris x dowellii
Dryopteris x leedsii
Dryopteris x mickelii
Dryopteris campyloptera
Ecballium elaterium
Echium plantagineum
Echium pustulatum
Eleocharis aestuum
Eleutherococcus pentaphyllus
Elodea schweinitzii
Epilobium parviflorum
Eranthis hyemalis
